,,,,,,,,,,
,61705,1,93,93,5,31,1,4,56,0
,62023,1,93,93,5,31,1,5,56,0
,62334,1,93,93,5,31,1,1,56,0
,62646,1,93,93,5,31,1,2,56,0
,62957,1,93,93,5,31,1,7,56,0
,63265,1,93,91,5,31,1,5,49,0
,63576,1,93,91,5,30,1,4,49,0
,63889,1,93,91,5,31,1,1,49,0
,64200,1,93,91,5,31,1,8,49,0
,64513,1,93,91,5,31,1,10,49,0
,64824,1,93,91,5,31,1,6,49,0
,65136,1,93,91,5,31,1,10,49,0
,65447,1,93,91,5,31,1,10,49,0
,65759,1,93,91,5,31,1,1,49,0
,66070,1,93,91,5,31,1,8,49,0
,66382,1,93,91,5,31,1,8,49,0
,66693,1,93,91,5,31,1,6,49,0
,67005,1,93,91,5,31,1,8,49,0
,67279,1,93,91,5,31,1,4,63,0
,67598,1,93,91,5,31,1,7,63,0
,67984,1,93,91,5,32,1,6,63,0
,68295,1,93,91,5,31,1,3,63,0
,68607,1,93,91,5,31,1,3,63,0
,68918,1,93,91,5,31,1,6,63,0
,69230,1,94,83,5,31,1,4,67,0
,69541,1,94,83,5,31,1,4,67,0
,69853,1,94,83,5,31,1,4,67,0
,70164,1,94,83,5,31,1,8,67,0
,70476,1,94,83,5,31,1,6,67,0
,70787,1,94,83,5,31,1,8,67,0
,71099,1,94,83,5,31,1,7,67,0
,71411,1,94,83,5,31,1,8,67,0
,71723,1,94,83,5,31,1,7,67,0
,72034,1,94,83,5,31,1,10,67,0
,72347,1,94,83,5,31,1,5,67,0
,72659,1,94,83,5,31,1,9,67,0
,72972,1,94,83,5,30,1,3,67,0
,73290,1,94,83,5,31,1,2,67,0
,73601,1,94,95,65,31,1,1,49,0
,73914,1,94,95,65,31,1,7,49,0
,74226,1,94,95,65,31,1,5,49,0
,74538,1,94,95,65,31,1,2,49,0
,74850,1,94,95,65,31,1,1,49,0
,75162,1,94,95,65,31,1,1,49,0
,75473,1,94,95,65,31,1,5,49,0
,75786,1,94,95,56,31,1,10,49,0
,76098,1,94,95,56,31,1,8,49,0
,76411,1,94,95,56,31,1,5,49,0
,76722,1,94,95,56,31,1,10,49,0
,77035,1,94,95,56,31,1,3,49,0
,77347,1,94,95,56,31,1,6,49,0
,77616,1,94,95,5,31,1,4,67,0
,78003,1,94,95,5,31,1,3,67,0
,78307,1,94,95,5,31,1,7,67,0
,78626,1,94,95,5,31,1,3,67,0
,78938,1,94,95,5,31,1,4,67,0
,79249,1,94,95,5,31,1,8,67,0
,79561,1,94,82,5,31,1,8,70,0
,79872,1,94,82,5,30,1,4,70,0
,80184,1,94,82,5,30,1,1,70,0
,80495,1,94,82,5,31,1,8,70,0
,80807,1,94,82,5,31,1,7,70,0
,81118,1,94,82,5,31,1,7,70,0
,81430,1,94,82,5,31,1,10,70,0
,81741,1,94,82,5,30,1,9,70,0
,82053,1,94,82,5,29,1,2,70,0
,82364,1,94,82,5,31,1,8,70,0
,82676,1,94,82,5,31,1,7,70,0
,82987,1,94,82,5,31,1,1,70,0
,83299,1,94,82,5,31,1,4,70,0
,83610,1,94,95,5,30,1,9,50,0
,83929,1,94,95,5,30,1,5,50,0
,84242,1,94,95,5,31,1,1,50,0
,84553,1,94,95,5,31,1,8,50,0
,84865,1,94,95,5,31,1,9,50,0
,85176,1,94,95,5,31,1,1,50,0
,85488,1,94,95,5,31,1,5,50,0
,85710,1,94,95,5,30,1,5,51,0
,86022,1,94,95,5,31,1,1,51,0
,86333,1,94,95,5,31,1,10,51,0
,86645,1,94,95,5,31,1,6,51,0
,86956,1,94,95,5,31,1,9,51,0
,87268,1,94,95,5,31,1,2,51,0
,87579,1,94,95,5,31,1,2,51,0
,87891,1,94,95,5,31,1,10,51,0
,88195,1,94,95,5,30,1,2,51,0
,88499,1,94,95,5,30,1,3,51,0
,88877,1,94,95,5,31,1,8,51,0
,89188,1,94,95,5,31,1,3,51,0
,89507,1,94,95,5,31,1,5,51,0
,89820,1,94,95,5,30,1,2,51,0
,90131,1,94,95,5,31,1,16,51,0
,90443,1,94,95,5,31,1,57,51,0
,90754,1,94,95,5,32,1,28,51,0
,91066,1,94,95,5,31,1,63,51,0
,91377,1,94,95,5,31,1,65,51,0
,91689,1,71,88,5,31,1,16,56,0
,92000,1,71,88,5,31,1,58,56,0
,92312,1,71,88,5,31,1,33,56,0
,92624,1,71,88,5,31,1,56,56,0
,92936,1,71,88,5,31,1,21,56,0
,93247,1,71,88,5,31,1,37,56,0
,93559,1,71,88,5,31,1,2,56,0
,93871,1,71,88,5,31,1,8,56,0
